CONCEPT_ID	CONCEPT_CODE	CONCEPT_CLASS
2614675	A0434	Device
2721907	V2786	Device
2721850	V2399	Device
2617115	E2504	Device
2617116	E2506	Device
2617114	E2502	Device
2617113	E2500	Device
2617118	E2510	Device
2617117	E2508	Device
2617119	E2511	Device
2721806	V2200	Device
2721807	V2201	Device
2721808	V2202	Device
2721785	V2100	Device
2721787	V2102	Device
2721786	V2101	Device
2721829	V2300	Device
2721830	V2301	Device
2721831	V2302	Device
40660676	V2313	Device
2721809	V2203	Device
2721810	V2204	Device
2721811	V2205	Device
2721812	V2206	Device
2721814	V2208	Device
2721815	V2209	Device
2721816	V2210	Device
2721813	V2207	Device
2721817	V2211	Device
2721818	V2212	Device
2721819	V2213	Device
2721820	V2214	Device
2721788	V2103	Device
2721789	V2104	Device
2721790	V2105	Device
2721791	V2106	Device
2721795	V2110	Device
2721792	V2107	Device
2721794	V2109	Device
2721793	V2108	Device
2721796	V2111	Device
2721797	V2112	Device
2721798	V2113	Device
2721799	V2114	Device
2721832	V2303	Device
2721833	V2304	Device
2721834	V2305	Device
2721835	V2306	Device
2721836	V2307	Device
2721837	V2308	Device
2721838	V2309	Device
2721839	V2310	Device
2721840	V2311	Device
2721841	V2312	Device
2721842	V2314	Device
2614967	A4660	Device
2719450	L0430	Device
2719562	L1499	Device
2616649	E0487	Device
2615320	A9284	Device
2614907	A4570	Device
2720762	Q4051	Device
2721406	S8450	Device
2721408	S8452	Device
2721407	S8451	Device
2718992	K0065	Device
2614722	A4258	Device
2616937	E1355	Device
2718937	K0010	Device
2718929	K0002	Device
2718969	K0042	Device
2718928	K0001	Device
2616885	E1130	Device
2616695	E0642	Device
2616694	E0641	Device
2616691	E0638	Device
2721611	SL	Device
2617003	E1816	Device
2616995	E1801	Device
2617004	E1818	Device
2617000	E1811	Device
2617010	E1841	Device
40664475	E1831	Device
2616998	E1806	Device
2616615	E0425	Device
2616614	E0424	Device
2616621	E0440	Device
2616620	E0439	Device
2616622	E0441	Device
2616623	E0442	Device
2615853	C1874	Device
2615854	C1875	Device
2615855	C1876	Device
2615856	C1877	Device
2615960	C2625	Device
2615954	C2617	Device
2719529	L0982	Device
2615042	A5055	Device
2615436	B4083	Device
2721250	S4027	Device
40664811	Q4130	Device
40664902	K0743	Device
2721055	S0518	Device
2719191	K0552	Device
2721391	S8415	Device
2614700	A4221	Device
2614691	A4211	Device
2721734	T5999	Device
2719763	L3209	Device
2719762	L3208	Device
2719764	L3211	Device
2719786	L3260	Device
2614865	A4461	Device
2614867	A4463	Device
2615032	A4928	Device
2614874	A4490	Device
2614876	A4500	Device
2614877	A4510	Device
2614875	A4495	Device
2614959	A4649	Device
2721175	S2900	Device
2615826	C1819	Device
2614897	A4550	Device
2718979	K0052	Device
2721373	S8186	Device
2616530	E0188	Device
2614705	A4232	Device
2614687	A4207	Device
2614688	A4208	Device
2614689	A4209	Device
2614686	A4206	Device
2614693	A4213	Device
2614966	A4657	Device
40664721	Q4127	Device
2614859	A4450	Device
2614860	A4452	Device
2721740	TC	Device
2721871	V2615	Device
2614726	A4262	Device
2616387	C9356	Device
43533220	L7902	Device
2720262	L6709	Device
2720267	L6714	Device
2720261	L6708	Device
2720266	L6713	Device
2720271	L6722	Device
2720270	L6721	Device
2720260	L6707	Device
2720265	L6712	Device
2720259	L6706	Device
2720264	L6711	Device
2720268	L6715	Device
2720256	L6703	Device
2720257	L6704	Device
2614755	A4321	Device
2616543	E0203	Device
40664568	Q4121	Device
2719564	L1510	Device
2719565	L1520	Device
2719430	L0210	Device
2719431	L0220	Device
2719563	L1500	Device
2719550	L1200	Device
2720507	P2033	Device
2721892	V2744	Device
2615858	C1879	Device
2614958	A4648	Device
2719473	L0491	Device
2719456	L0458	Device
2719474	L0492	Device
2719458	L0462	Device
2719459	L0464	Device
2719455	L0456	Device
2719454	L0454	Device
2719463	L0472	Device
2719460	L0466	Device
2719462	L0470	Device
2719461	L0468	Device
2719468	L0482	Device
2719471	L0488	Device
2719469	L0484	Device
2719467	L0480	Device
2719472	L0490	Device
2719470	L0486	Device
2719523	L0970	Device
2719525	L0974	Device
2719457	L0460	Device
2616787	E0952	Device
2616562	E0243	Device
2614909	A4575	Device
40664526	E0446	Device
2615033	A4929	Device
2614934	A4624	Device
2614916	A4605	Device
2720441	L8514	Device
2720436	L8509	Device
2720435	L8507	Device
2614872	A4481	Device
2615290	A7524	Device
2615277	A7501	Device
2614939	A4629	Device
2614935	A4625	Device
2614936	A4626	Device
2615291	A7525	Device
2615289	A7523	Device
2720433	L8501	Device
2721374	S8189	Device
2615292	A7526	Device
2614933	A4623	Device
2615293	A7527	Device
2615287	A7521	Device
2615286	A7520	Device
2615288	A7522	Device
2616760	E0849	Device
2616764	E0860	Device
2616765	E0870	Device
2616767	E0890	Device
2616759	E0840	Device
2616761	E0850	Device
2616766	E0880	Device
2616768	E0900	Device
2720172	L6025	Device
2616743	E0762	Device
2616723	E0730	Device
2616722	E0720	Device
2616971	E1575	Device
43533197	G9157	Device
2616566	E0247	Device
2616567	E0248	Device
2616720	E0705	Device
2720455	L8618	Device
2615313	A9277	Device
40660592	L8629	Device
2720454	L8617	Device
2615153	A6257	Device
2615154	A6258	Device
2615155	A6259	Device
2616865	E1039	Device
2616864	E1038	Device
2616863	E1037	Device
2614918	A4608	Device
2616776	E0940	Device
2616770	E0911	Device
2616771	E0912	Device
2616769	E0910	Device
2721848	V2320	Device
2721847	V2319	Device
2721049	S0508	Device
2617229	G0127	Device
2720416	L8330	Device
2720415	L8320	Device
2720414	L8310	Device
2720413	L8300	Device
2616564	E0245	Device
2614926	A4616	Device
2614735	A4281	Device
2615267	A7037	Device
2614915	A4604	Device
2615236	A7002	Device
2615200	A6457	Device
2720356	L7364	Device
2721419	S9007	Device
2718932	K0005	Device
2616660	E0574	Device
2616715	E0692	Device
2616716	E0693	Device
2616714	E0691	Device
2616717	E0694	Device
2614945	A4635	Device
2616972	E1580	Device
40664861	Q4129	Device
2720395	L8048	Device
2720221	L6638	Device
2720208	L6615	Device
2720225	L6642	Device
2720224	L6641	Device
2720210	L6620	Device
2720246	L6690	Device
2720245	L6689	Device
2720235	L6672	Device
2720232	L6660	Device
2720234	L6670	Device
2720218	L6632	Device
2720219	L6635	Device
2720220	L6637	Device
2720215	L6628	Device
2720216	L6629	Device
2720247	L6691	Device
2720214	L6625	Device
2720226	L6645	Device
2720230	L6650	Device
2720212	L6623	Device
2720217	L6630	Device
2720231	L6655	Device
2720242	L6686	Device
2720233	L6665	Device
2720240	L6682	Device
2720241	L6684	Device
2720239	L6680	Device
2720209	L6616	Device
2720213	L6624	Device
2720244	L6688	Device
2720243	L6687	Device
2720237	L6676	Device
2720236	L6675	Device
2720238	L6677	Device
2720222	L6639	Device
2720249	L6693	Device
2720227	L6646	Device
2720228	L6647	Device
2720229	L6648	Device
2720248	L6692	Device
2720206	L6610	Device
2720204	L6600	Device
2720223	L6640	Device
2720205	L6605	Device
2720211	L6621	Device
2720366	L7499	Device
2720390	L8043	Device
2719940	L3999	Device
2616605	E0326	Device
2616604	E0325	Device
2614767	A4333	Device
2614768	A4334	Device
2615059	A5112	Device
2614784	A4358	Device
2615058	A5105	Device
2721772	UE	Device
2721895	V2755	Device
2614871	A4480	Device
2615273	A7043	Device
2616670	E0605	Device
2721852	V2430	Device
2721851	V2410	Device
2614930	A4620	Device
2721853	V2499	Device
40661851	V5	Device
2720468	L8670	Device
2721525	S9439	Device
2615859	C1880	Device
2615027	A4918	Device
2618090	GQ	Device
2618093	GT	Device
2721912	V2799	Device
2721911	V2797	Device
2720437	L8510	Device
2616635	E0461	Device
2616627	E0450	Device
2616492	E0144	Device
2616487	E0135	Device
2616491	E0143	Device
2616495	E0147	Device
2616497	E0149	Device
2616496	E0148	Device
2616486	E0130	Device
2616489	E0141	Device
2616488	E0140	Device
2719965	L4386	Device
2719962	L4360	Device
2616554	E0232	Device
2615276	A7046	Device
2616548	E0218	Device
2616547	E0217	Device
2615246	A7012	Device
2616529	E0187	Device
2616539	E0198	Device
2615271	A7041	Device
2616980	E1625	Device
2616982	E1632	Device
2720582	Q0111	Device
2616500	E0155	Device
40664609	E2633	Device
40664724	E2631	Device
40664841	E2630	Device
40664651	E2632	Device
40664650	E2627	Device
40664663	E2628	Device
40664688	E2626	Device
40664608	E2629	Device
2616813	E0978	Device
2616842	E1009	Device
2616843	E1010	Device
2616808	E0973	Device
2616817	E0982	Device
2617027	E2210	Device
2616827	E0995	Device
2617024	E2207	Device
2617025	E2208	Device
2616822	E0990	Device
2616790	E0955	Device
2616791	E0956	Device
2616907	E1226	Device
2616906	E1225	Device
2616858	E1028	Device
2616792	E0957	Device
2616840	E1007	Device
2616841	E1008	Device
2616839	E1006	Device
2616837	E1004	Device
2616836	E1003	Device
2616835	E1002	Device
2616838	E1005	Device
2616820	E0985	Device
2616816	E0981	Device
2616795	E0960	Device
2616785	E0950	Device
2616859	E1029	Device
2616860	E1030	Device
2719306	K0669	Device
2719035	K0108	Device
2617131	E2610	Device
2721017	S0209	Device
2616905	E1224	Device
2616904	E1223	Device
2616903	E1222	Device
2616902	E1221	Device
2616887	E1150	Device
2616886	E1140	Device
2616888	E1160	Device
2616917	E1236	Device
2616919	E1238	Device
2616910	E1229	Device
2616916	E1235	Device
2616918	E1237	Device
2616913	E1232	Device
2616915	E1234	Device
2616912	E1231	Device
2616914	E1233	Device
2616901	E1220	Device
2616933	E1310	Device
2616932	E1300	Device
2720549	P9051	Device
2720552	P9054	Device
2720554	P9056	Device
2616881	E1092	Device
2616882	E1093	Device
2615318	A9282	Device
2615231	A6550	Device
2615156	A6260	Device
2615157	A6261	Device
2615158	A6262	Device
2615095	A6154	Device
2719870	L3901	Device
2719869	L3900	Device
2719879	L3911	Device
2719872	L3904	Device
2719854	L3806	Device
2719899	L3931	Device
2719856	L3808	Device
2719855	L3807	Device
2719883	L3915	Device
2719873	L3905	Device
2719874	L3906	Device
2719876	L3908	Device
2719877	L3909	Device
2615379	A9558	Device
2614984	A4719	Device
2721721	T4533	Device
2721722	T4534	Device
2615364	A9543	Device
2720458	L8621	Device
2615199	A6456	Device
2720076	L5681	Device
2719387	K3	Device
2719388	K4	Device
2615194	A6451	Device
2721047	S0504	Device
44786357	A4555	Device
44786358	A7047	Device
44786359	A9520	Procedure drug
44786360	A9575	Procedure drug
44786361	A9599	Device
44786362	AO	Observation
44786363	C1204	Procedure drug
44786364	C1841	Device
44786365	C5271	Procedure
44786366	C5272	Procedure
44786367	C5273	Procedure
44786368	C5274	Procedure
44786369	C5275	Procedure
44786370	C5276	Procedure
44786371	C5277	Procedure
44786372	C5278	Procedure
44786373	C9130	Procedure drug
44786374	C9131	Procedure drug
44786375	C9132	Procedure drug
44786376	C9133	Procedure drug
44786377	C9297	Procedure drug
44786378	C9298	Procedure drug
44786379	C9441	Procedure drug
44786380	C9497	Procedure drug
44786381	C9734	Procedure
44786382	C9735	Procedure drug
44786383	C9736	Procedure
44786384	C9737	Procedure
40664509	DA	Procedure
44786385	E0766	Device
44786386	E1352	Device
44786387	G0459	Medical service
44786388	G0460	Device
44786389	G0461	Measurement
44786390	G0462	Measurement
44786391	G0463	Medical service
44786392	G9187	Observation
44786393	G9188	Quality metric
44786394	G9189	Procedure drug
44786395	G9190	Quality metric
44786396	G9191	Quality metric
44786397	G9192	Quality metric
44786398	G9193	Quality metric
44786399	G9194	Quality metric
44786400	G9195	Quality metric
44786401	G9196	Procedure drug
44786402	G9197	Procedure drug
44786403	G9198	Quality metric
44786404	G9199	Quality metric
44786405	G9200	Quality metric
44786406	G9201	Quality metric
44786407	G9202	Measurement
44786408	G9203	Measurement
44786409	G9204	Quality metric
44786410	G9205	Procedure drug
44786411	G9206	Procedure drug
44786412	G9207	Quality metric
44786413	G9208	Quality metric
44786414	G9209	Quality metric
44786415	G9210	Quality metric
44786416	G9211	Quality metric
44786417	G9212	Quality metric
44786418	G9213	Quality metric
44786419	G9214	Measurement
44786420	G9215	Quality metric
44786421	G9216	Quality metric
44786422	G9217	Quality metric
44786423	G9218	Quality metric
44786424	G9219	Quality metric
44786425	G9220	Quality metric
44786426	G9221	Procedure drug
44786427	G9222	Quality metric
44786428	G9223	Quality metric
44786429	G9224	Quality metric
44786430	G9225	Quality metric
44786431	G9226	Procedure
44786432	G9227	Quality metric
44786433	G9228	Measurement
44786434	G9229	Quality metric
44786435	G9230	Quality metric
44786436	G9231	Quality metric
44786437	G9232	Quality metric
44786438	G9233	Quality metric
44786439	G9234	Quality metric
44786440	G9235	Quality metric
44786441	G9236	Quality metric
44786442	G9237	Quality metric
44786443	G9238	Quality metric
44786444	G9239	Quality metric
44786445	G9240	Quality metric
44786446	G9241	Quality metric
44786447	G9242	Measurement
44786448	G9243	Measurement
44786449	G9244	Quality metric
44786450	G9245	Procedure drug
44786451	G9246	Quality metric
44786452	G9247	Quality metric
44786453	G9248	Quality metric
44786454	G9249	Quality metric
44786455	G9250	Quality metric
44786456	G9251	Quality metric
44786457	G9252	Procedure
44786458	G9253	Procedure
44786459	G9254	Quality metric
44786460	G9255	Quality metric
44786461	G9256	Quality metric
44786462	G9257	Quality metric
44786463	G9258	Quality metric
44786464	G9259	Quality metric
44786465	G9260	Quality metric
44786466	G9261	Quality metric
44786467	G9262	Quality metric
44786468	G9263	Quality metric
44786469	G9264	Quality metric
44786470	G9265	Quality metric
44786471	G9266	Quality metric
44786472	G9267	Quality metric
44786473	G9268	Quality metric
44786474	G9269	Quality metric
44786475	G9270	Quality metric
44786476	G9271	Measurement
44786477	G9272	Measurement
44786478	G9273	Measurement
44786479	G9274	Measurement
44786480	G9275	Quality metric
44786481	G9276	Quality metric
44786482	G9277	Quality metric
44786483	G9278	Quality metric
44786484	G9279	Quality metric
44786485	G9280	Quality metric
44786486	G9281	Quality metric
44786487	G9282	Quality metric
44786488	G9283	Procedure
44786489	G9284	Procedure
44786490	G9285	Quality metric
44786491	G9286	Quality metric
44786492	G9287	Quality metric
44786493	G9288	Quality metric
44786494	G9289	Procedure
44786495	G9290	Procedure
44786496	G9291	Quality metric
44786497	G9292	Quality metric
44786498	G9293	Quality metric
44786499	G9294	Quality metric
44786500	G9295	Quality metric
44786501	G9296	Quality metric
44786502	G9297	Quality metric
44786503	G9298	Quality metric
44786504	G9299	Quality metric
44786505	G9300	Quality metric
44786506	G9301	Quality metric
44786507	G9302	Quality metric
44786508	G9303	Quality metric
44786509	G9304	Quality metric
44786510	G9305	Procedure
44786511	G9306	Procedure
44786512	G9307	Quality metric
44786513	G9308	Quality metric
44786514	G9309	Quality metric
44786515	G9310	Quality metric
44786516	G9311	Quality metric
44786517	G9312	Quality metric
44786518	G9313	Procedure drug
44786519	G9314	Procedure drug
44786520	G9315	Procedure drug
44786521	G9316	Quality metric
44786522	G9317	Quality metric
44786523	G9318	Quality metric
44786524	G9319	Quality metric
44786525	G9320	Quality metric
44786526	G9321	Quality metric
44786527	G9322	Quality metric
44786528	G9323	Quality metric
44786529	G9324	Quality metric
44786530	G9325	Procedure
44786531	G9326	Procedure
44786532	G9327	Procedure
44786533	G9328	Quality metric
44786534	G9329	Quality metric
44786535	G9340	Quality metric
44786536	G9341	Quality metric
44786537	G9342	Quality metric
44786538	G9343	Quality metric
44786539	G9344	Quality metric
44786540	G9345	Quality metric
44786541	G9346	Quality metric
44786542	G9347	Quality metric
44786543	G9348	Procedure
44786544	G9349	Quality metric
44786545	G9350	Procedure
44786546	G9351	Quality metric
44786547	G9352	Quality metric
44786548	G9353	Quality metric
44786549	G9354	Quality metric
44786550	G9355	Quality metric
44786551	G9356	Quality metric
44786552	G9357	Quality metric
44786553	G9358	Quality metric
44786554	G9359	Quality metric
44786555	G9360	Quality metric
44786556	J0151	Procedure drug
44786557	J0401	Procedure drug
44786558	J0717	Procedure drug
44786559	J1442	Procedure drug
44786560	J1446	Procedure drug
44786561	J1556	Procedure drug
44786562	J1602	Procedure drug
44786563	J3060	Procedure drug
44786564	J3489	Procedure drug
44786565	J7301	Procedure drug
44786566	J7316	Procedure drug
44786567	J7508	Procedure drug
44786568	J9047	Procedure drug
44786569	J9262	Procedure drug
44786570	J9306	Procedure drug
44786571	J9354	Procedure drug
44786572	J9371	Procedure drug
44786573	J9400	Procedure drug
44786574	JE	Procedure drug
44786575	K0008	Device
44786576	K0013	Device
44786577	K0900	Device
44786578	L0455	Device
44786579	L0457	Device
44786580	L0467	Device
44786581	L0469	Device
44786582	L0641	Device
44786583	L0642	Device
44786584	L0643	Device
44786585	L0648	Device
44786586	L0649	Device
44786587	L0650	Device
44786588	L0651	Device
44786589	L1812	Device
44786590	L1833	Device
44786591	L1848	Device
44786592	L3678	Device
44786593	L3809	Device
2719884	L3916	Device
2719886	L3918	Device
2719892	L3924	Device
2719898	L3930	Device
44786594	L4361	Device
44786595	L4387	Device
44786596	L4397	Device
44786597	L5969	Device
44786598	L8679	Device
44786599	PM	Medical service
44786600	Q0090	Procedure drug
44786601	Q0161	Procedure drug
44786602	Q0507	Device
44786603	Q0508	Device
44786604	Q0509	Device
44786605	Q2028	Procedure drug
44786606	Q2033	Procedure drug
44786607	Q2050	Procedure drug
44786608	Q2051	Procedure drug
44786609	Q2052	Medical service
44786610	Q3027	Procedure drug
44786611	Q3028	Procedure drug
44786612	Q4137	Device
44786613	Q4138	Device
44786614	Q4139	Device
44786615	Q4140	Device
44786616	Q4141	Device
44786617	Q4142	Device
44786618	Q4143	Device
44786619	Q4145	Procedure drug
44786620	Q4146	Device
44786621	Q4147	Device
44786622	Q4148	Device
44786623	Q4149	Procedure drug
44786624	S9960	Medical service
44786625	S9961	Medical service
44786626	T4544	Device
