id	code	domain_name	secondary_domain
2111093	67700	Procedure	
2212760	86079	Procedure	
2212758	86077	Procedure	
2212759	86078	Procedure	
2102813	2000F	Procedure	
2108431	38205	Procedure	
2108442	38206	Procedure	
42736632	38231	Procedure	
42734718	76020	Procedure	
2211818	77072	Procedure	
2211968	78300	Procedure	
2211969	78305	Procedure	
2211971	78315	Procedure	
2211972	78320	Procedure	
2211970	78306	Procedure	
2211974	78351	Procedure	
2211973	78350	Procedure	
2102992	20955	Procedure	
2102993	20956	Procedure	
2102994	20957	Procedure	
2102995	20962	Procedure	
2102959	20902	Procedure	
2102958	20900	Procedure	
2104859	27170	Procedure	
42737557	76040	Procedure	
2211819	77073	Procedure	
2108452	38220	Procedure	
2108453	38221	Procedure	
2212662	85102	Procedure	
2108454	38230	Procedure	
42742538	38232	Procedure	
2211923	78102	Procedure	
2211924	78103	Procedure	
2211925	78104	Procedure	
2108458	38242	Procedure	
2108456	38240	Procedure	
2108457	38241	Procedure	
42738512	86915	Procedure	
2212661	85097	Procedure	
2212660	85095	Procedure	
2106846	3270F	Procedure	
2106845	3269F	Procedure	
2211847	77328	Procedure	
2211846	77327	Procedure	
2211845	77326	Procedure	
2212015	78605	Procedure	
2212017	78607	Procedure	
2212016	78606	Procedure	
2212013	78600	Procedure	
2212014	78601	Procedure	
2212018	78608	Procedure	
2212019	78609	Procedure	
2212020	78610	Procedure	
2102759	19364	Procedure	
2102758	19361	Procedure	
2102760	19366	Procedure	
2102773	19369	Procedure	
2102761	19367	Procedure	
2102772	19368	Procedure	
2102757	19357	Procedure	
2313621	91065	Procedure	
2101017	0085T	Procedure	Measurement
2314019	94400	Procedure	
2314020	94450	Procedure	
2211370	71060	Procedure	
2211369	71040	Procedure	
2106648	31775	Procedure	
2106647	31770	Procedure	
2106584	31622	Procedure	
2106587	31625	Procedure	
2106586	31624	Procedure	
2106585	31623	Procedure	
2106608	31640	Procedure	
2106604	31635	Procedure	
2106591	31631	Procedure	
2106590	31630	Procedure	
2106588	31628	Procedure	
2106589	31629	Procedure	
2106609	31641	Procedure	
2106623	31656	Procedure	
2106610	31643	Procedure	
2106611	31645	Procedure	
2106622	31646	Procedure	
43527913	31651	Procedure	
43527912	31647	Procedure	
40757144	31634	Procedure	
42742469	0276T	Procedure	
43527869	31660	Procedure	
42742470	0277T	Procedure	
43527870	31661	Procedure	
40757084	31627	Procedure	
40756894	31626	Procedure	
40756970	0252T	Procedure	
43528052	31649	Procedure	
40757005	0251T	Procedure	
43528051	31648	Procedure	
2106606	31637	Procedure	
2106605	31636	Procedure	
2106607	31638	Procedure	
2106602	31632	Procedure	
2106603	31633	Procedure	
2314008	94060	Procedure	
2313917	93600	Procedure	
2110407	61120	Procedure	
2110416	61253	Procedure	
2110415	61250	Procedure	
2110408	61140	Procedure	
2110409	61150	Procedure	
2110410	61151	Procedure	
2110411	61154	Procedure	
2110413	61210	Procedure	
2110412	61156	Procedure	
2107453	33891	Procedure	
2107950	35646	Procedure	
2107946	35638	Procedure	
2107930	35631	Procedure	
2107951	35647	Procedure	
2107963	35651	Procedure	
2107945	35637	Procedure	
42736434	35641	Procedure	
2107929	35626	Procedure	
2107962	35650	Procedure	
2107927	35621	Procedure	
2107964	35654	Procedure	
2107928	35623	Procedure	
2107923	35601	Procedure	
2107924	35606	Procedure	
2107948	35642	Procedure	
2107969	35666	Procedure	
2107966	35661	Procedure	
2107965	35656	Procedure	
2107931	35632	Procedure	
2107968	35665	Procedure	
2107967	35663	Procedure	
2107942	35633	Procedure	
2107943	35634	Procedure	
2107970	35671	Procedure	
2107944	35636	Procedure	
2107926	35616	Procedure	
2107925	35612	Procedure	
2107949	35645	Procedure	
2107882	35540	Procedure	
2107880	35538	Procedure	
2107875	35531	Procedure	
2107881	35539	Procedure	
42736425	35546	Procedure	
2107887	35551	Procedure	
2107879	35537	Procedure	
42736424	35541	Procedure	
2107886	35549	Procedure	
2107885	35548	Procedure	
2107891	35560	Procedure	
2107873	35526	Procedure	
2107857	35518	Procedure	
2107860	35522	Procedure	
2107859	35521	Procedure	
2107876	35533	Procedure	
2107872	35525	Procedure	
2107861	35523	Procedure	
2107836	35501	Procedure	
2107852	35510	Procedure	
2107840	35509	Procedure	
2107837	35506	Procedure	
2107839	35508	Procedure	
2107904	35566	Procedure	
2107889	35558	Procedure	
2107888	35556	Procedure	
2107877	35535	Procedure	
2107903	35565	Procedure	
2107902	35563	Procedure	
2107906	35571	Procedure	
2107878	35536	Procedure	
2107856	35516	Procedure	
2107854	35512	Procedure	
42740193	35507	Procedure	
2107853	35511	Procedure	
2107855	35515	Procedure	
2107905	35570	Procedure	
2107993	35683	Procedure	
2107992	35682	Procedure	
2107971	35681	Procedure	
2212247	82365	Procedure	
2212248	82370	Procedure	
2313712	92533	Procedure	
2313716	92543	Procedure	
2314175	95992	Procedure	
2108493	38794	Procedure	
2111131	67950	Procedure	
2111095	67715	Procedure	
2103596	23020	Procedure	
2104757	27036	Procedure	
2104574	26525	Procedure	
2104573	26520	Procedure	
2104560	26516	Procedure	
2104572	26518	Procedure	
2104561	26517	Procedure	
2104178	25320	Procedure	
2103701	23460	Procedure	
2103712	23462	Procedure	
2103699	23450	Procedure	
2103700	23455	Procedure	
2103714	23466	Procedure	
2103713	23465	Procedure	
2105611	28262	Procedure	
2105609	28260	Procedure	
2105610	28261	Procedure	
2105622	28264	Procedure	
2105084	27435	Procedure	
2104080	25085	Procedure	
2105624	28272	Procedure	
2105623	28270	Procedure	
42742390	94780	Procedure	
42742391	94781	Procedure	
2314050	94770	Procedure	
2314044	94720	Procedure	
2211996	78483	Procedure	
2211995	78481	Procedure	
2212000	78496	Procedure	
2211999	78494	Procedure	
2211992	78473	Procedure	
2211991	78472	Procedure	
42737949	75554	Procedure	
42737950	75555	Procedure	
2211573	75557	Procedure	
2211577	75561	Procedure	
42741374	75562	Procedure	
42741376	75564	Procedure	
2211579	75563	Procedure	
42741370	75558	Procedure	
42741372	75560	Procedure	
2211575	75559	Procedure	
42737948	75553	Procedure	
42737947	75552	Procedure	
42737951	75556	Procedure	
40756909	75565	Procedure	
2211977	78428	Procedure	
2313794	92971	Procedure	
2313793	92970	Procedure	
2313789	92950	Procedure	
2107099	33315	Procedure	
2107098	33310	Procedure	
2313822	93018	Procedure	
2313820	93016	Procedure	
2313821	93017	Procedure	
2313819	93015	Procedure	
2313791	92960	Procedure	
2313792	92961	Procedure	
42742440	4322F	Procedure	
2106646	31766	Procedure	
2106342	3100F	Procedure	
2104134	25215	Procedure	
2104133	25210	Procedure	
2102960	20910	Procedure	
2102961	20912	Procedure	
2106630	31720	Procedure	
2106631	31725	Procedure	
42740590	0047T	Procedure	
42740589	0046T	Procedure	
40756852	93454	Procedure	
40756911	93455	Procedure	
40757138	93457	Procedure	
40756950	93458	Procedure	
40756979	93459	Procedure	
40756944	93460	Procedure	
40756857	93461	Procedure	
40756899	93456	Procedure	
42739283	93508	Procedure	
2110199	58340	Procedure	
42736227	31710	Procedure	
2108149	36510	Procedure	
2106629	31717	Procedure	
42733172	31700	Procedure	
2108274	36660	Procedure	
42733687	53675	Procedure	
42736778	53670	Procedure	
2106288	30802	Procedure	
2106287	30801	Procedure	
2110152	57511	Procedure	
2110151	57510	Procedure	
2110153	57513	Procedure	
42734375	92589	Procedure	
2106328	3096F	Procedure	
2314143	95929	Procedure	
42742396	95939	Procedure	
2314142	95928	Procedure	
2104180	25335	Procedure	
2211319	70350	Procedure	
2110305	59325	Procedure	
2110304	59320	Procedure	
2110164	57700	Procedure	
2100780	0042T	Procedure	
42737663	78615	Procedure	
2212022	78630	Procedure	
2212024	78645	Procedure	
2212025	78647	Procedure	
2212023	78635	Procedure	
2212026	78650	Procedure	
2108481	38720	Procedure	
2108482	38724	Procedure	
42739903	0003T	Procedure	
2102456	15819	Procedure	
2101814	01968	Procedure	
2110316	59514	Procedure	
2110323	59620	Procedure	
2110324	59622	Procedure	
2110317	59515	Procedure	
2101815	01969	Procedure	
2109734	51710	Procedure	
2109733	51705	Procedure	
2108984	43760	Procedure	
2109603	50398	Procedure	
2109353	47525	Procedure	
2211659	75984	Procedure	
2109649	50688	Procedure	
42738614	97703	Procedure	
2314313	97762	Procedure	
42737635	78172	Procedure	
2102595	17250	Procedure	
2102655	17360	Procedure	
2102441	15789	Procedure	
2102440	15788	Procedure	
2102453	15793	Procedure	
2102452	15792	Procedure	
42732593	32005	Procedure	
2106788	32560	Procedure	
2110810	64650	Procedure	
2110811	64653	Procedure	
2111071	67345	Procedure	
2109259	46505	Procedure	
2110800	64613	Procedure	
2110801	64614	Procedure	
2110799	64612	Procedure	
43527938	64615	Procedure	
40756955	64611	Procedure	
42735434	17307	Procedure	
42735431	17304	Procedure	
42735435	17310	Procedure	
42735432	17305	Procedure	
42735433	17306	Procedure	
42738936	96445	Procedure	
2314238	96440	Procedure	
40757129	96446	Procedure	
2314240	96450	Procedure	
2314237	96425	Procedure	
2314236	96423	Procedure	
2314235	96422	Procedure	
2314234	96420	Procedure	
2314223	96406	Procedure	
2314222	96405	Procedure	
2314231	96415	Procedure	
2314233	96417	Procedure	
2314232	96416	Procedure	
2314229	96413	Procedure	
42732725	96414	Procedure	
42732724	96412	Procedure	
42732723	96410	Procedure	
42732722	96408	Procedure	
42738932	96400	Procedure	
2314221	96402	Procedure	
2314220	96401	Procedure	
2314227	96411	Procedure	
2314225	96409	Procedure	
2314246	96542	Procedure	
2314333	98943	Procedure	
2314332	98942	Procedure	
2314330	98940	Procedure	
2314331	98941	Procedure	
2211538	74301	Procedure	
2211537	74300	Procedure	
2211539	74305	Procedure	
2211540	74320	Procedure	
2109368	47600	Procedure	
2109370	47610	Procedure	
2109371	47612	Procedure	
2109372	47620	Procedure	
2109369	47605	Procedure	
2109381	47720	Procedure	
2109383	47740	Procedure	
2109384	47741	Procedure	
2109382	47721	Procedure	
2211535	74290	Procedure	
2211536	74291	Procedure	
2109347	47480	Procedure	
2109345	47425	Procedure	
2109344	47420	Procedure	
2110282	59015	Procedure	
2110202	58350	Procedure	
2110998	66720	Procedure	
2110999	66740	Procedure	
2110996	66710	Procedure	
2110997	66711	Procedure	
2110995	66700	Procedure	
2104052	24940	Procedure	
2211706	76125	Procedure	
2211705	76120	Procedure	
2314051	94772	Procedure	
2109919	54161	Procedure	
2109918	54160	Procedure	
42736785	54152	Procedure	
2109916	54150	Procedure	
2110402	61055	Procedure	
2110401	61050	Procedure	
2211291	70015	Procedure	
2103632	23120	Procedure	
2103633	23125	Procedure	
2107249	3354F	Procedure	
2110076	56805	Procedure	
2104897	27222	Procedure	
2104896	27220	Procedure	
2103739	23545	Procedure	
2103738	23540	Procedure	
2105430	27842	Procedure	
2105429	27840	Procedure	
2104678	26742	Procedure	
2104677	26740	Procedure	
2105404	27810	Procedure	
2105403	27808	Procedure	
2105688	28405	Procedure	
2105687	28400	Procedure	
2104300	25635	Procedure	
2104299	25630	Procedure	
2104297	25624	Procedure	
2104296	25622	Procedure	
2104655	26675	Procedure	
2104654	26670	Procedure	
2104640	26641	Procedure	
2104641	26645	Procedure	
2103732	23505	Procedure	
2103721	23500	Procedure	
2104880	27200	Procedure	
2103298	21431	Procedure	
2104497	26432	Procedure	
2105169	27517	Procedure	
2105168	27516	Procedure	
2105391	27788	Procedure	
2105390	27786	Procedure	
2104681	26755	Procedure	
2104680	26750	Procedure	
2104279	25605	Procedure	
2104278	25600	Procedure	
2104318	25675	Procedure	
2105164	27510	Procedure	
2105162	27508	Procedure	
2104942	27268	Procedure	
2104941	27267	Procedure	
2104912	27232	Procedure	
2104901	27230	Procedure	
2105148	27502	Procedure	
2105146	27500	Procedure	
2105736	28495	Procedure	
2105735	28490	Procedure	
2103281	21401	Procedure	
2103280	21400	Procedure	
2105411	27825	Procedure	
2105410	27824	Procedure	
2105740	28515	Procedure	
2105739	28510	Procedure	
2103760	23625	Procedure	
2103759	23620	Procedure	
2104919	27246	Procedure	
2104932	27252	Procedure	
2104921	27250	Procedure	
2103996	24577	Procedure	
2103995	24576	Procedure	
2103992	24565	Procedure	
2103981	24560	Procedure	
2103973	24505	Procedure	
2103972	24500	Procedure	
42735484	21494	Procedure	
42735483	21493	Procedure	
2105187	27538	Procedure	
2104695	26775	Procedure	
2104694	26770	Procedure	
2105781	28665	Procedure	
2105780	28660	Procedure	
2104916	27240	Procedure	
2104915	27238	Procedure	
2105190	27552	Procedure	
2105189	27550	Procedure	
2104332	25690	Procedure	
2103318	21453	Procedure	
2103316	21451	Procedure	
2103315	21450	Procedure	
2103313	21440	Procedure	
2105382	27762	Procedure	
2105371	27760	Procedure	
2104636	26605	Procedure	
2104635	26600	Procedure	
2104637	26607	Procedure	
2104660	26705	Procedure	
2104659	26700	Procedure	
2105732	28475	Procedure	
2105721	28470	Procedure	
2105777	28635	Procedure	
2105776	28630	Procedure	
2104014	24620	Procedure	
2103233	21310	Procedure	
2103235	21320	Procedure	
2103234	21315	Procedure	
2103240	21337	Procedure	
2103256	21345	Procedure	
2103295	21421	Procedure	
2105205	27562	Procedure	
2105204	27560	Procedure	
2105171	27520	Procedure	
2104879	27194	Procedure	
2104878	27193	Procedure	
2104674	26725	Procedure	
2104673	26720	Procedure	
2104940	27266	Procedure	
2104939	27265	Procedure	
2105385	27768	Procedure	
2105384	27767	Procedure	
2105388	27781	Procedure	
2105387	27780	Procedure	
2103756	23605	Procedure	
2103755	23600	Procedure	
2105427	27831	Procedure	
2105426	27830	Procedure	
2104275	25565	Procedure	
2104274	25560	Procedure	
2104018	24655	Procedure	
2104017	24650	Procedure	
2104016	24640	Procedure	
2104258	25520	Procedure	
2104256	25505	Procedure	
2104255	25500	Procedure	
2104315	25660	Procedure	
2103396	21800	Procedure	
2103753	23575	Procedure	
2103752	23570	Procedure	
2105752	28530	Procedure	
2103775	23665	Procedure	
2103773	23655	Procedure	
2103772	23650	Procedure	
2103777	23675	Procedure	
42735444	21300	Procedure	
2103735	23525	Procedure	
2103734	23520	Procedure	
2103399	21820	Procedure	
2105149	27503	Procedure	
2105147	27501	Procedure	
2103977	24535	Procedure	
2103976	24530	Procedure	
2105759	28575	Procedure	
2105758	28570	Procedure	
2105713	28435	Procedure	
2105712	28430	Procedure	
2105755	28545	Procedure	
2105754	28540	Procedure	
2105773	28605	Procedure	
2105772	28600	Procedure	
2103335	21485	Procedure	
2103334	21480	Procedure	
2105184	27532	Procedure	
2105183	27530	Procedure	
2105367	27752	Procedure	
2105366	27750	Procedure	
2104320	25680	Procedure	
2105407	27818	Procedure	
2105406	27816	Procedure	
2104032	24675	Procedure	
2104021	24670	Procedure	
2104272	25535	Procedure	
2104261	25530	Procedure	
2104312	25650	Procedure	
2103459	22310	Procedure	
2103460	22315	Procedure	
2103458	22305	Procedure	
43527875	3520F	Procedure	Observation
2109256	46288	Procedure	
2107311	33722	Procedure	
2107251	33600	Procedure	
2106865	32810	Procedure	
2109755	51880	Procedure	
2109125	44650	Procedure	
2109121	44620	Procedure	
2109122	44625	Procedure	
2109123	44626	Procedure	
2109127	44661	Procedure	
2109126	44660	Procedure	
2108944	43420	Procedure	
2108945	43425	Procedure	
2109010	43880	Procedure	
2109009	43870	Procedure	
2109124	44640	Procedure	
2108604	40830	Procedure	
2108605	40831	Procedure	
2111176	68770	Procedure	
2103395	21750	Procedure	
2107287	33675	Procedure	
2107288	33676	Procedure	
2107289	33677	Procedure	
2109608	50520	Procedure	
2109609	50525	Procedure	
2109610	50526	Procedure	
2109222	45820	Procedure	
2109223	45825	Procedure	
2110128	57305	Procedure	
2110129	57307	Procedure	
2110130	57308	Procedure	
2110127	57300	Procedure	
2109220	45800	Procedure	
2109221	45805	Procedure	
2107262	33602	Procedure	
2111175	68761	Procedure	
2111174	68760	Procedure	
2109675	50920	Procedure	
2109676	50930	Procedure	
2109881	53520	Procedure	
2110131	57310	Procedure	
2110132	57311	Procedure	
2107290	33681	Procedure	
2107291	33684	Procedure	
2107302	33688	Procedure	
2109757	51920	Procedure	
2109758	51925	Procedure	
2109756	51900	Procedure	
2110134	57330	Procedure	
2110133	57320	Procedure	
2111254	69700	Procedure	
2108785	42600	Procedure	
2109759	51940	Procedure	
2104799	27080	Procedure	
2111275	69930	Procedure	
2109056	44160	Procedure	
2109047	44147	Procedure	
2109041	44140	Procedure	
2109045	44145	Procedure	
2109046	44146	Procedure	
2109043	44143	Procedure	
2109044	44144	Procedure	
2109042	44141	Procedure	
2109053	44156	Procedure	
2109055	44158	Procedure	
2109054	44157	Procedure	
2109052	44155	Procedure	
2109049	44151	Procedure	
2109048	44150	Procedure	
42736543	44153	Procedure	
42736542	44152	Procedure	
2414364	99091	Procedure	
2108253	36591	Procedure	
42740015	36540	Procedure	
2108254	36592	Procedure	
2108116	36416	Procedure	
40757122	91117	Procedure	
2109107	44388	Procedure	
2109112	44393	Procedure	
2109108	44389	Procedure	
2109110	44391	Procedure	
2109109	44390	Procedure	
2109111	44392	Procedure	
2109113	44394	Procedure	
2109114	44397	Procedure	
2109194	45378	Procedure	
2109199	45383	Procedure	
2109196	45380	Procedure	
2109198	45382	Procedure	
2109202	45386	Procedure	
2109197	45381	Procedure	
2109204	45391	Procedure	
2109195	45379	Procedure	
2109200	45384	Procedure	
2109201	45385	Procedure	
2109203	45387	Procedure	
2109205	45392	Procedure	
2109193	45355	Procedure	
2313664	92283	Procedure	
2109083	44320	Procedure	
2109084	44322	Procedure	
2109022	44025	Procedure	
2722230	57108	Procedure	
2110083	57020	Procedure	
2110096	57120	Procedure	
2110105	57210	Procedure	
2110115	57280	Procedure	
2110117	57283	Procedure	
2110104	57200	Procedure	
2110143	57452	Procedure	
2110144	57454	Procedure	
2110147	57460	Procedure	
2110145	57455	Procedure	
2110146	57456	Procedure	
2110148	57461	Procedure	
2110139	57420	Procedure	
2110140	57421	Procedure	
2110078	56820	Procedure	
2110079	56821	Procedure	
2110082	57010	Procedure	
2110081	57000	Procedure	
2212286	82541	Procedure	
2212287	82542	Procedure	
2212289	82544	Procedure	
2212288	82543	Procedure	
2110110	57260	Procedure	
2110111	57265	Procedure	
2211544	74330	Procedure	
40757025	93453	Procedure	
42738797	93529	Procedure	
42732626	93526	Procedure	
2313898	93531	Procedure	
2313900	93533	Procedure	
42732627	93527	Procedure	
2313899	93532	Procedure	
42732628	93528	Procedure	
42732625	93524	Procedure	
2101644	0126T	Procedure	
2314298	97537	Procedure	
2100937	0073T	Procedure	
2102873	2029F	Procedure	
2107335	33730	Procedure	
2107306	33697	Procedure	
2107304	33692	Procedure	
2107305	33694	Procedure	
43528031	99489	Procedure	
43528029	99487	Procedure	
43528030	99488	Procedure	
2109738	51726	Procedure	
40756918	51727	Procedure	
40757078	51729	Procedure	
40757070	51728	Procedure	
2211323	70371	Procedure	
2109740	51741	Procedure	
40756864	0212T	Procedure	
